Index,YM,Average,CumSumAverage,Month,Year,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other,Index,D12,E12,b.m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
1004.00,201002.00,4.03,1285.38,2.00,2010.00,6.01,4.69,4.85,5.4,5.25,3.33,5.92,1.97,0.4,2.46,1104.49,22.071,57.61,0.218518468,0.0011,0.0535,0.0634,0.0441,0.013860589,9.17E-05,0.000249207,0.0032,0.0039,0.002373256,0,0.030426,0.028015
1005.00,201003.00,8.08,1293.46,3.00,2010.00,9.97,8.86,8.7,3.72,8.07,11.38,10.34,8.3,4.36,7.14,1169.43,21.904,60.93,0.38187817,0.0015,0.0527,0.0627,0.0458,0.026335556,0.000125,0.004106284,-0.0179,0.0045,0.000633437,0,0.061014,0.05943
1006.00,201004.00,7.76,1301.22,4.00,2010.00,5.47,10.17,8.7,9.26,5.17,11.37,7.51,7.05,3.64,9.22,1186.69,21.9483,62.9867,0.376606129,0.0016,0.0529,0.0625,0.0437,0.026615708,0.000133333,0.001736885,0.0304,0.0357,0.001793867,0,0.015977,0.014957
1007.00,201005.00,-8.30,1292.92,5.00,2010.00,-6.4,-9.6,-8.63,-13,-6.94,-7.53,-7.27,-9.05,-6.36,-8.24,1089.41,21.9927,65.0433,0.409002795,0.0016,0.0496,0.0605,0.0407,0.025681237,0.000133333,0.000775197,0.0437,-0.0051,0.008107791,0,-0.080111,-0.082337
1008.00,201006.00,-7.29,1285.63,6.00,2010.00,-6.08,-11.53,-8.43,-5.82,-6.08,-7.08,-10.15,-7.66,-1.25,-8.77,1030.71,22.037,67.1,0.424176542,0.0012,0.0488,0.0623,0.0376,0.018713216,1.00E-04,-0.000976267,0.0446,0.0519,0.005591726,0,-0.053525,-0.055115
1009.00,201007.00,6.30,1291.94,7.00,2010.00,5.81,8.28,8.69,7.27,6.54,7.37,6.14,2.92,5.65,4.35,1101.6,22.1423,68.6867,0.396133553,0.0016,0.0472,0.0601,0.0377,0.015505339,0.000133333,0.000211043,0.0024,0.017,0.003348826,0,0.070451,0.06862
1010.00,201008.00,-6.67,1285.26,8.00,2010.00,-8.09,-6.85,-7.44,-7.17,-5.73,-9.17,-8.03,-5.58,-1.21,-7.45,1049.33,22.2477,70.2733,0.413981619,0.0016,0.0449,0.0566,0.0327,0.011107182,0.000133333,0.001380664,0.0702,0.0473,0.002704607,0,-0.045434,-0.04784
1011.00,201009.00,11.03,1296.30,9.00,2010.00,9.08,12.71,11.48,12.88,14.03,11.41,14.06,11.33,5.29,8.05,1141.2,22.353,71.86,0.384305783,0.0015,0.0453,0.0566,0.0341,0.003227151,0.000125,0.000581736,-0.0153,-0.0144,0.002337192,0,0.090383,0.088751
1012.00,201010.00,4.59,1300.88,10.00,2010.00,2.14,7.75,7.42,4.87,6.01,6,3.76,2.67,2.6,2.64,1183.26,22.4783,73.69,0.372887286,0.0013,0.0468,0.0572,0.0367,0.00713246,0.000108333,0.001245199,-0.0317,-0.0203,0.001080044,0,0.038726,0.037081
1013.00,201011.00,2.99,1303.87,11.00,2010.00,3.44,2.84,3.48,10.6,1.61,2,4.19,0.11,0.38,1.22,1180.55,22.6037,75.52,0.376694754,0.0014,0.0487,0.0592,0.038,0.014747483,0.000116667,0.000420646,-0.0137,-0.0057,0.001737916,0,-5.10E-05,-0.002571
1014.00,201012.00,7.67,1311.54,12.00,2010.00,5.71,6.8,9.32,11.2,8.28,6.56,5.51,10.94,3.37,9.01,1257.64,22.729,77.35,0.358100317,0.0014,0.0502,0.061,0.0414,0.012555446,0.000116667,0.001718441,-0.0388,-0.0036,0.00083212,0,0.067054,0.065249
1015.00,201101.00,1.77,1313.31,1.00,2011.00,-0.79,0.72,2.36,6.21,3.43,1.6,-0.8,1.3,1.9,1.77,1286.12,22.963,78.67,0.348632224,0.0015,0.0504,0.0609,0.0432,0.015307456,0.000125,0.00476323,-0.0196,-0.0198,0.00086324,0,0.023349,0.022319
1016.00,201102.00,4.67,1317.98,2.00,2011.00,3.53,-1.48,3.71,11.28,5.02,8.61,5.92,3.53,3.72,2.83,1327.22,23.197,79.99,0.339096574,0.0013,0.0522,0.0615,0.0426,0.015887735,0.000108333,0.004931365,0.0113,0.0157,0.001065549,0,0.032508,0.030251
1017.00,201103.00,1.68,1319.65,3.00,2011.00,1.25,2.12,2.98,4.44,0.99,-0.17,0.87,2.81,2.01,-0.55,1325.83,23.431,81.31,0.354269939,0.001,0.0513,0.0603,0.0429,0.012445488,8.33E-05,0.009751072,-6.00E-04,-0.0072,0.002347269,0,0.000625,-0.000867
1018.00,201104.00,1.83,1321.48,4.00,2011.00,2.29,2.32,0.2,-0.55,1.33,1.71,2.29,5.09,3.26,0.35,1363.61,23.7343,82.1633,0.340696801,6.00E-04,0.0516,0.0602,0.0416,0.009354734,5.00E-05,0.00643943,0.0199,0.0239,0.000636542,0,0.029441,0.028358
1019.00,201105.00,-1.91,1319.57,5.00,2011.00,-0.87,-4.27,-2.98,-7.11,-2.35,1.53,-0.38,-0.15,0.2,-2.67,1345.2,24.0377,83.0167,0.347222189,4.00E-04,0.0496,0.0578,0.0391,0.009086018,3.33E-05,0.004704188,0.0355,0.0257,0.000934191,0,-0.011313,-0.013573
1020.00,201106.00,-2.44,1317.14,6.00,2011.00,-1.64,-1.88,-2.26,-5.16,-2.98,-2.39,-1.4,-4.19,-0.32,-2.15,1320.64,24.341,83.87,0.351570039,4.00E-04,0.0499,0.0575,0.0409,0.011718139,3.33E-05,-0.001070967,-0.0179,-0.021,0.002294749,0,-0.016545,-0.018106
1021.00,201107.00,-2.38,1314.76,7.00,2011.00,-0.45,-4.78,-2.55,3.06,-4.46,-7.12,-1.8,-3.25,-0.55,-1.88,1292.28,24.621,84.9067,0.359418903,4.00E-04,0.0493,0.0576,0.0378,0.012368573,3.33E-05,0.000886046,0.0422,0.0473,0.001830759,0,-0.019828,-0.020982
1022.00,201108.00,-9.46,1305.30,8.00,2011.00,-8.39,-12.15,-9.82,-15.98,-10.01,-10.25,-8.26,-11.35,-0.13,-8.23,1218.89,24.901,85.9433,0.375812522,2.00E-04,0.0437,0.0536,0.0315,0.012766968,1.67E-05,0.002757589,0.0862,0.024,0.019222199,0,-0.054322,-0.056734
1023.00,201109.00,-11.26,1294.05,9.00,2011.00,-8.38,-14.33,-14.43,-20.77,-10.89,-12.5,-8.36,-9.42,-3.59,-9.88,1131.42,25.181,86.98,0.399922847,1.00E-04,0.0409,0.0527,0.0265,0.013200872,8.33E-06,0.001518462,0.0704,0.0575,0.006915736,0,-0.070238,-0.071739
1024.00,201110.00,12.88,1306.92,10.00,2011.00,9.16,16.76,15.96,23.35,11.84,11.92,12.52,9.92,6.67,10.65,1253.3,25.5957,86.97,0.365077905,2.00E-04,0.0398,0.0537,0.0291,0.007910972,1.67E-05,-0.002062683,-0.0306,0.0094,0.007400881,0,0.109023,0.107563
1025.00,201111.00,-1.89,1305.03,11.00,2011.00,-3.95,-6.3,-0.14,-0.04,-3.84,-1.33,-0.73,-2.8,1.18,-0.99,1246.96,26.0103,86.96,0.362329898,1.00E-04,0.0387,0.0514,0.0273,-0.004353218,8.33E-06,-0.000843561,0.0251,-0.0356,0.007679543,0,-0.002727,-0.005552
1026.00,201112.00,-0.03,1305.00,12.00,2011.00,1.15,0.09,-1.55,-1.98,-0.93,-0.2,0.55,-0.81,2.28,1.09,1257.6,26.425,86.95,0.357232541,1.00E-04,0.0393,0.0525,0.0255,-0.006504662,8.33E-06,-0.002466516,0.027,0.0512,0.002764065,0,0.009427,0.007613
1027.00,201201.00,7.81,1312.80,1.00,2012.00,7.88,11.12,11.92,5.06,10.53,6.82,6.18,11.75,-2,8.79,1312.41,26.7343,87.48,0.345487303,3.00E-04,0.0385,0.0523,0.0249,-0.013087353,2.50E-05,0.004400191,2.00E-04,0.0194,0.000648156,0,0.045206,0.044003
1028.00,201202.00,4.39,1317.19,2.00,2012.00,5.29,5.36,2.9,6.34,3.81,4.77,5.09,4.1,2.56,3.66,1365.68,27.0437,88.01,0.336973935,9.00E-04,0.0385,0.0514,0.0272,-0.014483495,7.50E-05,0.004402974,-0.0196,0.0057,0.000623691,0,0.04334,0.040744
1029.00,201203.00,2.39,1319.58,3.00,2012.00,3.11,4.24,0.93,-3.24,2.46,3.61,3.91,4.41,-0.46,4.89,1408.47,27.353,88.54,0.346181967,8.00E-04,0.0399,0.0523,0.0297,-0.013792107,6.67E-05,0.007594559,-0.0302,-0.0303,0.001155302,0,0.032866,0.031282
1030.00,201204.00,-1.69,1317.88,4.00,2012.00,-0.33,-3.86,-1.16,-3.48,-2.71,-4.56,0.31,-1.5,1.01,-0.66,1397.91,27.6753,88.3333,0.346140311,8.00E-04,0.0396,0.0519,0.0268,-0.012420687,6.67E-05,0.00302103,0.0409,0.0251,0.001627534,0,-0.006034,-0.007237
1031.00,201205.00,-7.40,1310.48,5.00,2012.00,-3.19,-8.78,-10.65,-16.65,-8.31,-8.32,-5.66,-5.64,-1.54,-5.25,1310.33,27.9977,88.1267,0.36904736,9.00E-04,0.038,0.0507,0.0221,-0.016079227,7.50E-05,-0.001173479,0.0643,0.0344,0.001496093,0,-0.05979,-0.062433
1032.00,201206.00,3.49,1313.97,6.00,2012.00,3.53,-1.45,2.67,3.46,3.49,5.4,2.26,7.42,4.4,3.68,1362.16,28.32,87.92,0.355103885,9.00E-04,0.0364,0.0502,0.0233,-0.019831607,7.50E-05,-0.001466397,-0.0136,0.0064,0.003437258,0,0.041465,0.039888
1033.00,201207.00,-0.54,1313.43,7.00,2012.00,-0.55,-2.32,-1.07,-2.3,-2.57,1.53,-0.74,0.97,3.1,-1.42,1379.32,28.7433,87.4467,0.351593705,0.001,0.034,0.0487,0.0216,-0.021108259,8.33E-05,-0.001629786,0.0247,0.0612,0.001552866,0,0.014363,0.013096
1034.00,201208.00,2.32,1315.75,8.00,2012.00,4.97,2.31,2.87,1.94,3.58,1.92,2.36,2.26,-1.6,2.54,1406.58,29.1667,86.9733,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020552361,8.33E-05,0.005565158,-0.0068,-0.0093,0.000727126,0,0.022744,0.019938
1035.00,201209.00,4.29,1320.04,9.00,2012.00,2.03,7.18,2.66,6.07,2.21,6.86,2.75,6.37,2.82,3.97,1440.67,29.59,86.5,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018255856,9.17E-05,0.004462212,-0.0146,-0.0126,0.001044683,0,0.02512,0.023547
1036.00,201210.00,-1.86,1318.18,10.00,2012.00,0.15,-1.64,-0.37,-5.08,-5.27,-0.34,-1.62,-5.14,0.43,0.27,1412.16,30.1423,86.5033,0.349237122,0.001,0.0347,0.0458,0.0238,-0.016443672,8.33E-05,-0.000388925,-0.0014,0.0206,0.000925526,0,-0.017837,-0.019227
1037.00,201211.00,-0.09,1318.08,11.00,2012.00,2.82,0.42,2.4,-3.2,0.23,-3.34,2,0.82,-2.74,-0.35,1416.18,30.6946,86.5067,0.351137531,9.00E-04,0.035,0.0451,0.0228,-0.012811217,7.50E-05,-0.004738087,0.0144,-0.0092,0.001902651,0,0.005326,0.002154
1038.00,201212.00,2.14,1320.23,12.00,2012.00,0.96,5.27,3.82,1.76,3.14,2.06,1.34,-0.88,0.48,3.46,1426.19,31.2469,86.51,0.349032443,7.00E-04,0.0365,0.0463,0.0246,-0.012265589,5.83E-05,-0.002693065,-0.0202,-0.0062,0.001035712,0,0.008508,0.005902
1039.00,201301.00,7.32,1327.55,1.00,2013.00,6.23,9.63,7.61,6.82,6.5,8.54,6.05,9.15,5.14,7.53,1498.11,31.5353,86.9067,0.329984027,7.00E-04,0.038,0.0473,0.0291,-0.008679204,5.83E-05,0.002957304,-0.0332,-0.0313,0.00090677,0,0.052361,0.051024
1040.00,201302.00,0.60,1328.14,2.00,2013.00,1.15,0.86,0.86,-1.86,1.34,-1.35,0.91,-0.19,2.12,2.12,1514.68,31.8236,87.3033,0.325431232,0.001,0.039,0.0485,0.0285,-0.009525715,8.33E-05,0.00819003,0.0114,0.0093,0.001242766,0,0.013013,0.010511
1041.00,201303.00,4.82,1332.96,3.00,2013.00,5.73,6.36,3.31,1.89,3.73,7.33,5.1,5.29,5.11,4.34,1569.19,32.1119,87.7,0.346129997,9.00E-04,0.0393,0.0485,0.0287,-0.00954821,7.50E-05,0.002614509,-0.0062,-0.0018,0.000484499,0,0.037584,0.036025
1042.00,201304.00,0.86,1333.82,4.00,2013.00,2.06,0.38,-1.2,-3.87,-0.84,6.23,1.51,1.09,4.02,-0.81,1597.57,32.4967,88.7833,0.340036254,6.00E-04,0.0373,0.0459,0.0264,-0.008668408,5.00E-05,-0.00103964,0.0378,0.0349,0.00168273,0,0.019621,0.018482
1043.00,201305.00,4.27,1338.09,5.00,2013.00,4.61,6.22,5.41,5.37,5.7,5.44,5.62,4.51,-4.69,4.5,1630.74,32.8815,89.8667,0.333832598,4.00E-04,0.0389,0.0473,0.0309,-0.004689751,3.33E-05,0.001780408,-0.0629,-0.0536,0.00101556,0,0.02312,0.020441
1044.00,201306.00,0.00,1338.09,6.00,2013.00,1.72,-0.36,-1.47,-3.43,0.6,4.22,-0.04,-1.29,-0.19,0.25,1606.28,33.2663,90.95,0.338444358,5.00E-04,0.0427,0.0519,0.033,0.000141279,4.17E-05,0.002399708,-0.0285,-0.0371,0.002247641,0,-0.013601,-0.015262
1045.00,201307.00,7.32,1345.41,7.00,2013.00,5.45,6.79,7.07,6.52,7.91,8.89,6.17,10.79,6.81,6.84,1685.73,33.6455,92.09,0.325562565,4.00E-04,0.0434,0.0532,0.0344,0.008390397,3.33E-05,0.000393998,-0.0173,0.0031,0.000502077,0,0.050672,0.049287
1046.00,201308.00,-2.44,1342.97,8.00,2013.00,-2.21,-1.74,-0.76,-1.26,-1.13,-3.54,-3.83,-1.73,-5.82,-2.42,1632.97,34.0247,93.23,0.340713327,4.00E-04,0.0454,0.0542,0.0351,0.010357496,3.33E-05,0.001202932,-0.0079,-0.0074,0.000950438,0,-0.029207,-0.031638
1047.00,201309.00,5.87,1348.84,9.00,2013.00,4.01,8.42,6.84,4.69,6.17,7.01,5.44,9.23,2.65,4.22,1681.55,34.4039,94.37,0.333521485,2.00E-04,0.0464,0.0547,0.0349,0.010141944,1.67E-05,0.001163005,0.0061,0.0014,0.000622229,0,0.03166,0.030064
1048.00,201310.00,3.02,1351.85,10.00,2013.00,3.68,3.34,4.37,5.69,2.19,3.46,2.74,-1.86,3.73,2.83,1756.54,34.6,96.3133,0.324594825,5.00E-04,0.0453,0.0531,0.0342,0.009646746,4.17E-05,-0.002575283,0.0128,0.0211,0.001438361,0,0.046268,0.044953
